account_id,year_month,month_index,billing_amount,committed_payment_ratio,revolving_principal_before_payment,scheduled_principal_payment,revolving_fee,ending_carryover_principal,total_payment_amount,minimum_principal_required,actual_principal_paid,revolving_active,payment_status,payment_event
f59d3991-c374-454f-b665-5290c9c9a894,2025-03,5,3200819,0.2302,11975242,2756901,118996,9218341,2875896,2750713,2756901,True,정상,normal
f59d3991-c374-454f-b665-5290c9c9a894,2025-04,6,3238450,0.2314,12456791,2882585,125016,9574206,3007601,2861325,2882585,True,정상,normal
f59d3991-c374-454f-b665-5290c9c9a894,2025-05,7,3528238,0.23,13102444,3014020,129842,10088424,3143862,3009631,3014020,True,정상,normal
f59d3991-c374-454f-b665-5290c9c9a894,2025-06,8,3539437,0.2335,13627861,3182037,136816,10445824,3318852,3130320,3182037,True,정상,normal
f59d3991-c374-454f-b665-5290c9c9a894,2025-07,9,3385836,0.2336,13831660,3230917,141663,10600743,3372580,3177132,3230917,True,정상,normal
f59d3991-c374-454f-b665-5290c9c9a894,2025-08,10,3898207,0.2386,14498950,3459980,143764,11038970,3603743,3330409,3459980,True,정상,normal
f59d3991-c374-454f-b665-5290c9c9a894,2025-09,11,4046326,0.2309,15085296,3483660,149707,11601636,3633366,3465092,3483660,True,정상,normal
f59d3991-c374-454f-b665-5290c9c9a894,2025-10,12,4153070,0.2302,15754706,3625974,157337,12128732,3783311,3618856,3625974,True,정상,normal
136e763b-e03d-4b11-813b-384d37d65547,2024-12,1,1791119,0.9553,1791119,1710975,0,80144,1710975,198098,1710975,True,정상,normal
136e763b-e03d-4b11-813b-384d37d65547,2025-01,2,1923890,0.9614,2004034,1926622,1087,77412,1927709,221646,1926622,True,정상,normal
136e763b-e03d-4b11-813b-384d37d65547,2025-02,3,1948317,0.9607,2025729,1946038,1050,79691,1947088,224046,1946038,True,정상,normal
136e763b-e03d-4b11-813b-384d37d65547,2025-03,4,1836349,0.9632,1916040,1845625,1081,1704126,1846706,211914,211914,True,최소결제,minimum_only
136e763b-e03d-4b11-813b-384d37d65547,2025-04,5,1885138,0.9928,3589264,3563343,23111,25921,3586454,396973,3563343,True,정상,normal
136e763b-e03d-4b11-813b-384d37d65547,2025-05,6,1897784,0.9967,1923705,1917344,352,6361,1917695,212762,1917344,True,정상,normal
136e763b-e03d-4b11-813b-384d37d65547,2025-06,7,1815466,1.0,1821827,1821827,86,0,1821913,201494,1821827,True,정상,normal
136e763b-e03d-4b11-813b-384d37d65547,2025-07,8,1980217,0.9945,1980217,1969250,0,10967,1969250,219012,1969250,True,정상,normal
136e763b-e03d-4b11-813b-384d37d65547,2025-08,9,1965666,1.0,1976633,1976633,149,0,1976782,218616,1976633,True,정상,normal
136e763b-e03d-4b11-813b-384d37d65547,2025-09,10,1854862,0.994,1854862,1843714,0,11148,1843714,205148,1843714,True,정상,normal
136e763b-e03d-4b11-813b-384d37d65547,2025-10,11,1956556,1.0,1967704,1967704,151,0,1967855,217628,1967704,True,정상,normal
136e763b-e03d-4b11-813b-384d37d65547,2025-11,12,1899063,1.0,1899063,1899063,0,0,1899063,210036,1899063,False,정상,normal
a72aa017-9fbe-496f-af0b-daf23f0b9228,2024-12,1,1053816,0.186,1053816,196034,0,1053816,196034,177146,0,True,연체,delinquent
a72aa017-9fbe-496f-af0b-daf23f0b9228,2025-01,2,1137310,0.1683,2191126,368662,14291,1822464,382953,368328,368662,True,정상,normal
a72aa017-9fbe-496f-af0b-daf23f0b9228,2025-02,3,1135720,0.1687,2958184,499079,24716,2459105,523794,497271,499079,True,정상,normal
a72aa017-9fbe-496f-af0b-daf23f0b9228,2025-03,4,1275127,0.1687,3734232,629806,33350,3104426,663156,627724,629806,True,정상,normal
a72aa017-9fbe-496f-af0b-daf23f0b9228,2025-04,5,1192348,0.1727,4296774,742100,42101,3554674,784201,722288,742100,True,정상,normal
a72aa017-9fbe-496f-af0b-daf23f0b9228,2025-05,6,1344994,0.1708,4899668,836777,48207,4062891,884984,823634,836777,True,정상,normal
a72aa017-9fbe-496f-af0b-daf23f0b9228,2025-06,7,1339107,0.1703,5401998,919767,55099,4482231,974867,908076,919767,True,정상,normal
a72aa017-9fbe-496f-af0b-daf23f0b9228,2025-07,8,1268474,0.1712,5750705,984578,60786,4766127,1045365,966694,984578,True,정상,normal
a72aa017-9fbe-496f-af0b-daf23f0b9228,2025-08,9,1412267,0.1696,6178394,1047961,64637,5130433,1112597,1038588,1047961,True,정상,normal
a72aa017-9fbe-496f-af0b-daf23f0b9228,2025-09,10,1462527,0.1709,6592960,1126891,69577,5466069,1196468,1108277,1126891,True,정상,normal
a72aa017-9fbe-496f-af0b-daf23f0b9228,2025-10,11,1479740,0.1722,6945809,1195773,74129,5778219,1269902,1167590,1167590,True,최소결제,minimum_only
a72aa017-9fbe-496f-af0b-daf23f0b9228,2025-11,12,1741047,0.1692,7519266,1272396,78362,6246870,1350758,1263989,1272396,True,정상,normal
fc4049c0-1efd-4527-881f-9c4e6d134b74,2024-11,1,1751178,0.9149,1751178,1602100,0,149078,1602100,416780,1602100,True,정상,normal
fc4049c0-1efd-4527-881f-9c4e6d134b74,2024-12,2,1831208,0.9204,1980286,1822685,2022,157601,1824707,471308,1822685,True,정상,normal
fc4049c0-1efd-4527-881f-9c4e6d134b74,2025-01,3,1825395,0.9274,1982996,1839008,2137,143988,1841145,471953,1839008,True,정상,normal
fc4049c0-1efd-4527-881f-9c4e6d134b74,2025-02,4,1758822,0.933,1902810,1775236,1953,127574,1777189,452869,1775236,True,정상,normal
fc4049c0-1efd-4527-881f-9c4e6d134b74,2025-03,5,1813022,0.9536,1940596,1850483,1730,90113,1852213,461862,1850483,True,정상,normal
fc4049c0-1efd-4527-881f-9c4e6d134b74,2025-04,6,1876667,0.9604,1966780,1888953,1222,77827,1890175,468094,1888953,True,정상,normal
fc4049c0-1efd-4527-881f-9c4e6d134b74,2025-05,7,1858778,0.9731,1936605,1884426,1055,52179,1885481,460912,1884426,True,정상,normal
fc4049c0-1efd-4527-881f-9c4e6d134b74,2025-06,8,1773256,0.9734,1825435,1776852,708,1825435,1777560,434454,0,True,연체,delinquent
fc4049c0-1efd-4527-881f-9c4e6d134b74,2025-07,9,1789314,0.9729,3614749,3516626,24756,98123,3541382,860310,3516626,True,정상,normal
fc4049c0-1efd-4527-881f-9c4e6d134b74,2025-08,10,1834730,0.9861,1932853,1905895,1331,26958,1907226,460019,1905895,True,정상,normal
fc4049c0-1efd-4527-881f-9c4e6d134b74,2025-09,11,1810702,0.9856,1837660,1811271,366,26389,1811636,437363,1811271,True,정상,normal
fc4049c0-1efd-4527-881f-9c4e6d134b74,2025-10,12,1767787,1.0,1794176,1794176,358,0,1794534,427014,1794176,True,정상,normal
4a4d9184-4d2c-4a47-9230-17a498510c9b,2025-07,1,2771596,0.1523,2771596,422057,0,2349539,422057,374720,422057,True,정상,normal
4a4d9184-4d2c-4a47-9230-17a498510c9b,2025-08,2,3096173,0.1512,5445712,823246,31864,4622466,855110,736260,823246,True,정상,normal
4a4d9184-4d2c-4a47-9230-17a498510c9b,2025-09,3,2759765,0.1427,7382231,1053237,62688,6328994,1115926,998078,1053237,True,정상,normal
4a4d9184-4d2c-4a47-9230-17a498510c9b,2025-10,4,3133833,0.1454,9462827,1376250,85832,8086577,1462081,1279374,1376250,True,정상,normal
4a4d9184-4d2c-4a47-9230-17a498510c9b,2025-11,5,2951741,0.1412,11038318,1558873,109667,9479445,1668540,1492381,1558873,True,정상,normal
4a4d9184-4d2c-4a47-9230-17a498510c9b,2025-12,6,3332701,0.1395,12812146,1787611,128557,11024535,1916168,1732202,1787611,True,정상,normal
4a4d9184-4d2c-4a47-9230-17a498510c9b,2026-01,7,3172180,0.1362,14196715,1933190,149511,12263525,2082701,1919396,1933190,True,정상,normal
4a4d9184-4d2c-4a47-9230-17a498510c9b,2026-02,8,3460799,0.1507,15724324,2368932,166314,15724324,2535245,2125929,0,True,연체,delinquent
4a4d9184-4d2c-4a47-9230-17a498510c9b,2026-03,9,3364710,0.155,19089034,2959374,213248,16129660,3172622,2580837,2959374,True,정상,normal
4a4d9184-4d2c-4a47-9230-17a498510c9b,2026-04,10,3292893,0.1361,19422553,2642443,218745,16780110,2861188,2625929,2642443,True,정상,normal
4a4d9184-4d2c-4a47-9230-17a498510c9b,2026-05,11,3501061,0.1472,20281171,2985671,227566,17295500,3213236,2742014,2985671,True,정상,normal
4a4d9184-4d2c-4a47-9230-17a498510c9b,2026-06,12,3555901,0.1386,20851401,2890128,234555,20851401,3124684,2819109,0,True,연체,delinquent
0d2599fd-d94f-40f1-81e7-b6d5a7793a92,2025-06,1,1743533,0.8646,1743533,1507455,0,236078,1507455,251417,1507455,True,정상,normal
0d2599fd-d94f-40f1-81e7-b6d5a7793a92,2025-07,2,1739130,0.8709,1975208,1720170,3202,255038,1723372,284825,1720170,True,정상,normal
0d2599fd-d94f-40f1-81e7-b6d5a7793a92,2025-08,3,1840189,0.8688,2095227,1820393,3459,274834,1823852,302132,1820393,True,정상,normal
0d2599fd-d94f-40f1-81e7-b6d5a7793a92,2025-09,4,1827923,0.8816,2102757,1853855,3727,1799539,1857582,303218,303218,True,최소결제,minimum_only
0d2599fd-d94f-40f1-81e7-b6d5a7793a92,2025-10,5,1679479,0.896,3479018,3117189,24405,361829,3141594,501674,3117189,True,정상,normal
0d2599fd-d94f-40f1-81e7-b6d5a7793a92,2025-11,6,1834148,0.9315,2195977,2045630,4907,150347,2050537,316660,2045630,True,정상,normal
0d2599fd-d94f-40f1-81e7-b6d5a7793a92,2025-12,7,1667666,0.9246,1818013,1680983,2039,137030,1683022,262157,1680983,True,정상,normal
0d2599fd-d94f-40f1-81e7-b6d5a7793a92,2026-01,8,1852008,0.9048,1989038,1799727,1858,189311,1801585,286819,1799727,True,정상,normal
0d2599fd-d94f-40f1-81e7-b6d5a7793a92,2026-02,9,1847265,0.9205,2036576,1874653,2567,161923,1877221,293674,1874653,True,정상,normal
0d2599fd-d94f-40f1-81e7-b6d5a7793a92,2026-03,10,1744046,0.9559,1905969,1821840,2196,84129,1824036,274841,1821840,True,정상,normal
0d2599fd-d94f-40f1-81e7-b6d5a7793a92,2026-04,11,1827566,0.9528,1911695,1821509,1141,90186,1822649,275666,1821509,True,정상,normal
0d2599fd-d94f-40f1-81e7-b6d5a7793a92,2026-05,12,1747086,0.9498,1837272,1745104,1223,92168,1746327,264935,1745104,True,정상,normal
4abf4b51-4062-4fb3-8e46-5a3550fd9044,2025-03,1,1456146,0.9123,1456146,1328472,0,127674,1328472,204006,1328472,True,정상,normal
4abf4b51-4062-4fb3-8e46-5a3550fd9044,2025-04,2,1494840,0.9249,1622514,1500636,1731,121878,1502367,227314,1500636,True,정상,normal
4abf4b51-4062-4fb3-8e46-5a3550fd9044,2025-05,3,1449318,0.943,1571196,1481695,1653,89501,1483348,220125,1481695,True,정상,normal
4abf4b51-4062-4fb3-8e46-5a3550fd9044,2025-06,4,1429492,0.9306,1518993,1413606,1214,105387,1414820,212811,1413606,True,정상,normal
4abf4b51-4062-4fb3-8e46-5a3550fd9044,2025-07,5,1515161,0.9283,1620548,1504312,1429,116236,1505741,227039,1504312,True,정상,normal
4abf4b51-4062-4fb3-8e46-5a3550fd9044,2025-08,6,1449518,0.9184,1565754,1437944,1576,127810,1439520,219362,1437944,True,정상,normal
4abf4b51-4062-4fb3-8e46-5a3550fd9044,2025-09,7,1566716,0.9348,1694526,1584064,1733,110462,1585797,237403,1584064,True,정상,normal
4abf4b51-4062-4fb3-8e46-5a3550fd9044,2025-10,8,1552298,0.9303,1662760,1546906,1498,115854,1548404,232953,1546906,True,정상,normal
4abf4b51-4062-4fb3-8e46-5a3550fd9044,2025-11,9,1561857,0.9281,1677711,1557047,1571,120664,1558618,235047,1557047,True,정상,normal
4abf4b51-4062-4fb3-8e46-5a3550fd9044,2025-12,10,1638718,0.9301,1759382,1636322,1636,123060,1637959,246489,1636322,True,정상,normal
4abf4b51-4062-4fb3-8e46-5a3550fd9044,2026-01,11,1457708,0.9341,1580768,1476649,1669,104119,1478318,221466,1476649,True,정상,normal
4abf4b51-4062-4fb3-8e46-5a3550fd9044,2026-02,12,1471501,0.9414,1575620,1483356,1412,92264,1484768,220744,1483356,True,정상,normal
eac4b7dc-8bd8-4f21-b67e-33d77f08a9ab,2025-04,1,1318595,0.1038,1318595,136911,0,1181684,136911,132123,136911,True,정상,normal
eac4b7dc-8bd8-4f21-b67e-33d77f08a9ab,2025-05,2,1321073,0.1022,2502757,255735,16026,2247022,271761,250776,255735,True,정상,normal
eac4b7dc-8bd8-4f21-b67e-33d77f08a9ab,2025-06,3,1394207,0.1059,3641229,385581,30473,3255648,416055,364851,385581,True,정상,normal
eac4b7dc-8bd8-4f21-b67e-33d77f08a9ab,2025-07,4,1342219,0.1067,4597867,490641,44152,4107226,534793,460706,490641,True,정상,normal
eac4b7dc-8bd8-4f21-b67e-33d77f08a9ab,2025-08,5,1450320,0.1084,5557546,602446,55701,4955100,658147,556866,602446,True,정상,normal
eac4b7dc-8bd8-4f21-b67e-33d77f08a9ab,2025-09,6,1417222,0.1033,6372322,658250,67199,5714072,725450,638507,658250,True,정상,normal
eac4b7dc-8bd8-4f21-b67e-33d77f08a9ab,2025-10,7,1525609,0.1013,7239681,733412,77492,7239681,810904,725416,0,True,연체,delinquent
eac4b7dc-8bd8-4f21-b67e-33d77f08a9ab,2025-11,8,1461639,0.1004,8701320,873439,98182,7827881,971621,871872,873439,True,정상,normal
eac4b7dc-8bd8-4f21-b67e-33d77f08a9ab,2025-12,9,1533478,0.1025,9361359,959421,106159,8423351,1065580,938008,938008,True,최소결제,minimum_only
eac4b7dc-8bd8-4f21-b67e-33d77f08a9ab,2026-01,10,1521247,0.1003,9944598,997822,114234,9944598,1112057,996449,0,True,연체,delinquent
eac4b7dc-8bd8-4f21-b67e-33d77f08a9ab,2026-02,11,1658872,0.1002,11603470,1162838,134865,10440632,1297703,1162668,1162838,True,정상,normal
eac4b7dc-8bd8-4f21-b67e-33d77f08a9ab,2026-03,12,1634557,0.1046,12075189,1263249,141592,10811940,1404841,1209934,1263249,True,정상,normal
1d258e4c-2fdd-4aaa-beaa-132dc0fc6049,2025-01,1,2181096,0.2048,2181096,446649,0,1756218,446649,424878,424878,True,최소결제,minimum_only
1d258e4c-2fdd-4aaa-beaa-132dc0fc6049,2025-02,2,2062708,0.1949,3818926,744451,23817,3074999,768268,743927,743927,True,최소결제,minimum_only
1d258e4c-2fdd-4aaa-beaa-132dc0fc6049,2025-03,3,2333441,0.202,5408440,1092442,41702,4315998,1134144,1053564,1092442,True,정상,normal
1d258e4c-2fdd-4aaa-beaa-132dc0fc6049,2025-04,4,2248721,0.2012,6564719,1320566,58532,6564719,1379098,1278807,0,True,연체,delinquent
1d258e4c-2fdd-4aaa-beaa-132dc0fc6049,2025-05,5,2524238,0.2015,9088957,1831510,89028,7318428,1920539,1770529,1770529,True,최소결제,minimum_only
1d258e4c-2fdd-4aaa-beaa-132dc0fc6049,2025-06,6,2645459,0.1989,9963887,1982146,99250,7981741,2081396,1940965,1982146,True,정상,normal
1d258e4c-2fdd-4aaa-beaa-132dc0fc6049,2025-07,7,2616453,0.1994,10598194,2112791,108246,8485403,2221036,2064528,2112791,True,정상,normal
1d258e4c-2fdd-4aaa-beaa-132dc0fc6049,2025-08,8,2854621,0.1996,11340024,2263052,115076,9076972,2378128,2209037,2263052,True,정상,normal
1d258e4c-2fdd-4aaa-beaa-132dc0fc6049,2025-09,9,3029697,0.1954,12106669,2365666,123099,9741003,2488764,2358379,2365666,True,정상,normal
1d258e4c-2fdd-4aaa-beaa-132dc0fc6049,2025-10,10,2884509,0.1978,12625512,2497262,132104,10128250,2629366,2459450,2497262,True,정상,normal
1d258e4c-2fdd-4aaa-beaa-132dc0fc6049,2025-11,11,3243623,0.1966,13371873,2629186,137356,10742687,2766542,2604841,2629186,True,정상,normal
1d258e4c-2fdd-4aaa-beaa-132dc0fc6049,2025-12,12,3152510,0.1969,13895197,2735806,145688,11159391,2881495,2706784,2735806,True,정상,normal
a6fad0c2-c3e8-43d2-a217-0af32eaa606e,2025-09,1,3081482,0.137,3081482,422167,0,2749298,422167,332184,332184,True,최소결제,minimum_only
a6fad0c2-c3e8-43d2-a217-0af32eaa606e,2025-10,2,3512379,0.1125,6261677,704519,37285,5557158,741804,675009,704519,True,정상,normal
a6fad0c2-c3e8-43d2-a217-0af32eaa606e,2025-11,3,3639992,0.1123,9197150,1032866,75364,8164284,1108230,991453,1032866,True,정상,normal
a6fad0c2-c3e8-43d2-a217-0af32eaa606e,2025-12,4,3367016,0.1136,11531300,1310356,110721,10220944,1421077,1243074,1310356,True,정상,normal
a6fad0c2-c3e8-43d2-a217-0af32eaa606e,2026-01,5,3622293,0.1079,13843237,1493057,138613,12350180,1631670,1492301,1493057,True,정상,normal
a6fad0c2-c3e8-43d2-a217-0af32eaa606e,2026-02,6,3518127,0.1087,15868307,1725120,167489,14143187,1892609,1710603,1725120,True,정상,normal
a6fad0c2-c3e8-43d2-a217-0af32eaa606e,2026-03,7,3535205,0.1123,17678392,1985372,191805,15772661,2177177,1905731,1905731,True,최소결제,minimum_only
a6fad0c2-c3e8-43d2-a217-0af32eaa606e,2026-04,8,3770103,0.1079,19542764,2107720,213903,17435044,2321623,2106710,2107720,True,정상,normal
a6fad0c2-c3e8-43d2-a217-0af32eaa606e,2026-05,9,4222115,0.1149,21657159,2488247,236448,19168912,2724695,2334642,2488247,True,정상,normal
a6fad0c2-c3e8-43d2-a217-0af32eaa606e,2026-06,10,4370345,0.1099,23539257,2588027,259962,20951230,2847989,2537532,2588027,True,정상,normal
a6fad0c2-c3e8-43d2-a217-0af32eaa606e,2026-07,11,4220174,0.1086,25171404,2734092,284133,22437312,3018225,2713477,2734092,True,정상,normal
a6fad0c2-c3e8-43d2-a217-0af32eaa606e,2026-08,12,4457174,0.1081,26894486,2907063,304287,23987423,3211350,2899226,2907063,True,정상,normal
82ec58c5-06b6-401e-87d5-1f052ffe63a0,2025-08,1,1090795,0.1648,1090795,179817,0,922158,179817,168637,168637,True,최소결제,minimum_only
82ec58c5-06b6-401e-87d5-1f052ffe63a0,2025-09,2,1096660,0.1579,2018818,318717,12506,1700101,331223,312109,318717,True,정상,normal
82ec58c5-06b6-401e-87d5-1f052ffe63a0,2025-10,3,1099639,0.1562,2799740,437454,23056,2362286,460511,432840,437454,True,정상,normal
82ec58c5-06b6-401e-87d5-1f052ffe63a0,2025-11,4,1152099,0.1561,3514385,548763,32036,2965622,580799,543324,548763,True,정상,normal
82ec58c5-06b6-401e-87d5-1f052ffe63a0,2025-12,5,1179574,0.1585,4145196,657200,40219,4145196,697418,640847,0,True,연체,delinquent
82ec58c5-06b6-401e-87d5-1f052ffe63a0,2026-01,6,1115526,0.1563,5260722,822403,56216,4438319,878618,813308,822403,True,정상,normal
82ec58c5-06b6-401e-87d5-1f052ffe63a0,2026-02,7,1117945,0.1565,5556264,869633,60191,5556264,929824,858998,0,True,연체,delinquent
82ec58c5-06b6-401e-87d5-1f052ffe63a0,2026-03,8,1285162,0.1574,6841426,1076579,75352,5764847,1151931,1057684,1076579,True,정상,normal
82ec58c5-06b6-401e-87d5-1f052ffe63a0,2026-04,9,1261505,0.1559,7026352,1095563,78181,5930789,1173743,1086274,1095563,True,정상,normal
82ec58c5-06b6-401e-87d5-1f052ffe63a0,2026-05,10,1299030,0.1585,7229819,1145723,80431,6084096,1226154,1117730,1145723,True,정상,normal
82ec58c5-06b6-401e-87d5-1f052ffe63a0,2026-06,11,1306138,0.1587,7390234,1172772,82510,6217462,1255283,1142530,1172772,True,정상,normal
82ec58c5-06b6-401e-87d5-1f052ffe63a0,2026-07,12,1349884,0.1552,7567346,1174248,84319,6393098,1258567,1169912,1174248,True,정상,normal
c50e65d1-d666-40b4-bc76-f971126cf961,2025-01,1,887116,0.9004,887116,798737,0,88379,798737,265248,798737,True,정상,normal
c50e65d1-d666-40b4-bc76-f971126cf961,2025-02,2,852269,0.8877,940648,835046,1199,105602,836244,281254,835046,True,정상,normal
c50e65d1-d666-40b4-bc76-f971126cf961,2025-03,3,825056,0.901,930658,838567,1432,92091,839999,278267,838567,True,정상,normal
c50e65d1-d666-40b4-bc76-f971126cf961,2025-04,4,916912,0.901,1009003,909063,1249,99940,910312,301692,909063,True,정상,normal
c50e65d1-d666-40b4-bc76-f971126cf961,2025-05,5,923468,0.8964,1023408,917399,1355,106009,918754,305999,917399,True,정상,normal
c50e65d1-d666-40b4-bc76-f971126cf961,2025-06,6,840474,0.8947,946483,846854,1438,99629,848292,282998,846854,True,정상,normal
c50e65d1-d666-40b4-bc76-f971126cf961,2025-07,7,873346,0.8922,972975,868117,1351,104858,869468,290920,868117,True,정상,normal
c50e65d1-d666-40b4-bc76-f971126cf961,2025-08,8,858564,0.8873,963422,854839,1422,108583,856261,288063,854839,True,정상,normal
c50e65d1-d666-40b4-bc76-f971126cf961,2025-09,9,904494,0.8783,1013077,889737,1473,123340,891209,302910,889737,True,정상,normal
c50e65d1-d666-40b4-bc76-f971126cf961,2025-10,10,863745,0.8814,987085,870054,1673,117031,871727,295138,870054,True,정상,normal
c50e65d1-d666-40b4-bc76-f971126cf961,2025-11,11,827978,0.8852,945009,836547,1587,108462,838134,282558,836547,True,정상,normal
c50e65d1-d666-40b4-bc76-f971126cf961,2025-12,12,821357,0.8738,929819,812502,1471,117317,813972,278016,812502,True,정상,normal
8b57fa10-3bef-4ef9-a9bb-2b2ed31de677,2024-12,1,1803894,0.3092,1803894,557749,0,1246145,557749,511765,557749,True,정상,normal
8b57fa10-3bef-4ef9-a9bb-2b2ed31de677,2025-01,2,1785113,0.2864,3031258,868222,16900,2163036,885121,859968,868222,True,정상,normal
8b57fa10-3bef-4ef9-a9bb-2b2ed31de677,2025-02,3,1915005,0.2841,4078041,1158437,29334,2919604,1187771,1156940,1158437,True,정상,normal
8b57fa10-3bef-4ef9-a9bb-2b2ed31de677,2025-03,4,1902646,0.2868,4822250,1382990,39595,3439260,1422585,1368072,1382990,True,정상,normal
8b57fa10-3bef-4ef9-a9bb-2b2ed31de677,2025-04,5,1999575,0.2841,5438835,1545059,46642,3893776,1591701,1542997,1545059,True,정상,normal
8b57fa10-3bef-4ef9-a9bb-2b2ed31de677,2025-05,6,2211370,0.2887,6105146,1762635,52806,4373116,1815442,1732030,1732030,True,최소결제,minimum_only
8b57fa10-3bef-4ef9-a9bb-2b2ed31de677,2025-06,7,2116714,0.2843,6489830,1845208,59307,4644622,1904514,1841165,1845208,True,정상,normal
8b57fa10-3bef-4ef9-a9bb-2b2ed31de677,2025-07,8,2246279,0.2886,6890901,1988516,62989,4902385,2051505,1954949,1988516,True,정상,normal
8b57fa10-3bef-4ef9-a9bb-2b2ed31de677,2025-08,9,2252300,0.285,7154685,2038799,66484,5115886,2105284,2029784,2038799,True,정상,normal
8b57fa10-3bef-4ef9-a9bb-2b2ed31de677,2025-09,10,2378659,0.2886,7494545,2163097,69380,5368343,2232477,2126202,2126202,True,최소결제,minimum_only
8b57fa10-3bef-4ef9-a9bb-2b2ed31de677,2025-10,11,2576873,0.2853,7945216,2266968,72804,5691158,2339772,2254058,2254058,True,최소결제,minimum_only
8b57fa10-3bef-4ef9-a9bb-2b2ed31de677,2025-11,12,2389056,0.29,8080214,2343413,77181,5787857,2420594,2292357,2292357,True,최소결제,minimum_only
53927f6a-bf82-4655-ba78-c392fec8d170,2025-06,1,2119642,0.8787,2119642,1862438,0,257204,1862438,303109,1862438,True,정상,normal
53927f6a-bf82-4655-ba78-c392fec8d170,2025-07,2,2248791,0.8023,2505995,2010453,3488,495542,2013942,358357,2010453,True,정상,normal
53927f6a-bf82-4655-ba78-c392fec8d170,2025-08,3,2304100,0.7644,2799642,2140107,6720,659535,2146828,400349,2140107,True,정상,normal
53927f6a-bf82-4655-ba78-c392fec8d170,2025-09,4,2267658,0.706,2927193,2066544,8944,860649,2075488,418589,2066544,True,정상,normal
53927f6a-bf82-4655-ba78-c392fec8d170,2025-10,5,2282964,0.6351,3143613,1996426,11672,1147187,2008098,449537,1996426,True,정상,normal
53927f6a-bf82-4655-ba78-c392fec8d170,2025-11,6,2181741,0.5689,3328928,1893791,15558,1435137,1909348,476037,1893791,True,정상,normal
53927f6a-bf82-4655-ba78-c392fec8d170,2025-12,7,2116380,0.52,3551517,1846663,19463,3043650,1866126,507867,507867,True,최소결제,minimum_only
53927f6a-bf82-4655-ba78-c392fec8d170,2026-01,8,2150421,0.4804,5194071,2495120,41277,5194071,2536397,742752,0,True,연체,delinquent
53927f6a-bf82-4655-ba78-c392fec8d170,2026-02,9,2042827,0.4601,7236898,3329585,70440,3907313,3400025,1034876,3329585,True,정상,normal
53927f6a-bf82-4655-ba78-c392fec8d170,2026-03,10,2169329,0.4444,6076642,2700492,52990,3376150,2753482,868960,2700492,True,정상,normal
53927f6a-bf82-4655-ba78-c392fec8d170,2026-04,11,2190914,0.3975,5567064,2213059,45786,3354005,2258845,796090,2213059,True,정상,normal
53927f6a-bf82-4655-ba78-c392fec8d170,2026-05,12,2288493,0.3721,5642498,2099539,45486,3542959,2145025,806877,2099539,True,정상,normal
679d56d2-32ee-4a5f-8d86-b57d5529a977,2025-06,1,942653,0.8302,942653,782575,0,789943,782575,152710,152710,True,최소결제,minimum_only
679d56d2-32ee-4a5f-8d86-b57d5529a977,2025-07,2,1005777,0.7374,1795720,1324247,10713,1504813,1334960,290907,290907,True,최소결제,minimum_only
679d56d2-32ee-4a5f-8d86-b57d5529a977,2025-08,3,951056,0.6183,2455869,1518478,20408,937391,1538886,397851,1518478,True,정상,normal
679d56d2-32ee-4a5f-8d86-b57d5529a977,2025-09,4,983944,0.5576,1921335,1071387,12713,849948,1084100,311256,1071387,True,정상,normal
679d56d2-32ee-4a5f-8d86-b57d5529a977,2025-10,5,1008215,0.4785,1858163,889124,11527,969039,900651,301022,889124,True,정상,normal
679d56d2-32ee-4a5f-8d86-b57d5529a977,2025-11,6,912405,0.4217,1881444,793435,13142,1088009,806577,304794,793435,True,정상,normal
679d56d2-32ee-4a5f-8d86-b57d5529a977,2025-12,7,933405,0.3864,2021414,781173,14755,1240241,795928,327469,781173,True,정상,normal
679d56d2-32ee-4a5f-8d86-b57d5529a977,2026-01,8,961984,0.3389,2202225,746433,16820,1455792,763253,356760,746433,True,정상,normal
679d56d2-32ee-4a5f-8d86-b57d5529a977,2026-02,9,1062043,0.2854,2517835,718493,19743,1799342,738236,407889,718493,True,정상,normal
679d56d2-32ee-4a5f-8d86-b57d5529a977,2026-03,10,914580,0.2549,2713922,691842,24402,2022080,716244,439655,691842,True,정상,normal
679d56d2-32ee-4a5f-8d86-b57d5529a977,2026-04,11,999579,0.2429,3021659,733878,27423,2287781,761301,489509,733878,True,정상,normal
679d56d2-32ee-4a5f-8d86-b57d5529a977,2026-05,12,869556,0.1925,3157337,607940,31026,2549397,638966,511489,607940,True,정상,normal
289ade07-b2f0-4825-aca1-15459cb5263d,2025-03,1,1111453,0.7602,1111453,844934,0,266519,844934,214177,844934,True,정상,normal
289ade07-b2f0-4825-aca1-15459cb5263d,2025-04,2,1154958,0.6862,1421477,975387,3614,446090,979002,273919,975387,True,정상,normal
289ade07-b2f0-4825-aca1-15459cb5263d,2025-05,3,1220140,0.618,1666230,1029723,6050,636507,1035773,321083,1029723,True,정상,normal
289ade07-b2f0-4825-aca1-15459cb5263d,2025-06,4,1135497,0.5726,1772004,1014674,8632,1772004,1023306,341465,0,True,연체,delinquent
289ade07-b2f0-4825-aca1-15459cb5263d,2025-07,5,1150895,0.5335,2922899,1559415,24031,1363484,1583446,563243,1559415,True,정상,normal
