customer_id,account_id,year_month,month_index,carryover_share,carryover_share_delta_3m,carryover_share_slope_3m,committed_ratio_delta_3m,payment_ratio_gap,revolving_streak_months,minimum_payment_streak,delinquency_count_6m,limit_utilization_ratio,revolving_payment_to_income_ratio,risk_indicator
0a8953bb-2927-4f12-a54b-6f2e0689f313,c77e3404-4457-440e-8f65-1fd48a667f0c,2026-03,12,0.6970920940104085,0.0813379185233064,0.0248064722228296,-0.1502,0.0,12,3,0,0.3097996666666666,,심화
bcd886cc-398e-403a-a579-6cf6dd435fec,c7b0fa7c-bb09-46f1-9770-6636b57fbe6d,2025-08,1,0.0806467729009024,,,,0.7875,1,0,0,0.22082175,,관찰
bcd886cc-398e-403a-a579-6cf6dd435fec,c7b0fa7c-bb09-46f1-9770-6636b57fbe6d,2025-09,2,0.0765080218116441,,,,0.7992,2,0,0,0.213941,,관찰
bcd886cc-398e-403a-a579-6cf6dd435fec,c7b0fa7c-bb09-46f1-9770-6636b57fbe6d,2025-10,3,0.0840120917849249,,0.0016826594420112,,0.7905,3,0,0,0.21468375,,관찰
bcd886cc-398e-403a-a579-6cf6dd435fec,c7b0fa7c-bb09-46f1-9770-6636b57fbe6d,2025-11,4,0.09863239351799,0.0179856206170876,0.0110621858531729,-0.0131,0.7744,4,0,0,0.22899875,,관찰
bcd886cc-398e-403a-a579-6cf6dd435fec,c7b0fa7c-bb09-46f1-9770-6636b57fbe6d,2025-12,5,0.1088424963424963,0.0323344745308521,0.0124152022787856,-0.0342,0.765,5,0,0,0.23146925,,관찰
bcd886cc-398e-403a-a579-6cf6dd435fec,c7b0fa7c-bb09-46f1-9770-6636b57fbe6d,2026-01,6,0.0985210091186704,0.0145089173337454,-5.5692199659826414e-05,-0.0117,0.7787999999999999,6,0,0,0.21180925,,관찰
bcd886cc-398e-403a-a579-6cf6dd435fec,c7b0fa7c-bb09-46f1-9770-6636b57fbe6d,2026-02,7,0.0879433831852467,-0.0106890103327432,-0.0104495565786247,0.0132999999999999,0.7877,7,0,0,0.22762425,,관찰
bcd886cc-398e-403a-a579-6cf6dd435fec,c7b0fa7c-bb09-46f1-9770-6636b57fbe6d,2026-03,8,0.1001028414757284,-0.0087396548667678,0.000790916178529,0.0091999999999999,0.7742,8,0,0,0.2167895,,관찰
bcd886cc-398e-403a-a579-6cf6dd435fec,c7b0fa7c-bb09-46f1-9770-6636b57fbe6d,2026-04,9,0.1106009253386358,0.0120799162199654,0.0113287710766945,-0.0161,0.7626999999999999,9,0,0,0.228564,,관찰
bcd886cc-398e-403a-a579-6cf6dd435fec,c7b0fa7c-bb09-46f1-9770-6636b57fbe6d,2026-05,10,0.1290309778327225,0.0410875946474757,0.014464068178497,-0.0436999999999999,0.744,10,0,0,0.2194585,,관찰
bcd886cc-398e-403a-a579-6cf6dd435fec,c7b0fa7c-bb09-46f1-9770-6636b57fbe6d,2026-06,11,0.1443921793313693,0.0442893378556409,0.0168956269963667,-0.0459,0.7283,11,0,0,0.218774,,관찰
bcd886cc-398e-403a-a579-6cf6dd435fec,c7b0fa7c-bb09-46f1-9770-6636b57fbe6d,2026-07,12,0.1526353847729718,0.042034459434336,0.0118022034701246,-0.0405999999999999,0.7221,12,0,0,0.20888025,,관찰
de490d50-3743-45c7-9a5d-c66ba9ef9ddb,c801428e-3ef1-4033-bfc4-ecf475571c27,2025-03,1,0.1583879631780481,,,,0.5871999999999999,1,0,0,0.3110671428571429,,관찰
de490d50-3743-45c7-9a5d-c66ba9ef9ddb,c801428e-3ef1-4033-bfc4-ecf475571c27,2025-04,2,0.4815779197047838,,,,0.4857,2,0,0,0.295663,,관찰
de490d50-3743-45c7-9a5d-c66ba9ef9ddb,c801428e-3ef1-4033-bfc4-ecf475571c27,2025-05,3,0.4223822102570364,,0.1319971235394941,,0.4082,3,0,0,0.2770824285714285,,관찰
de490d50-3743-45c7-9a5d-c66ba9ef9ddb,c801428e-3ef1-4033-bfc4-ecf475571c27,2025-06,4,0.4355473867379654,0.2771594235599173,-0.0230152664834091,-0.251,0.3361999999999999,4,0,0,0.267751,,경고
de490d50-3743-45c7-9a5d-c66ba9ef9ddb,c801428e-3ef1-4033-bfc4-ecf475571c27,2025-07,5,0.4533916720550619,-0.0281862476497218,0.0155047308990127,-0.1928,0.2928999999999999,5,0,0,0.2872975714285714,,관찰
de490d50-3743-45c7-9a5d-c66ba9ef9ddb,c801428e-3ef1-4033-bfc4-ecf475571c27,2025-08,6,0.4647963936732732,0.0424141834162367,0.0146245034676538,-0.1221999999999999,0.286,6,0,0,0.3076855714285714,,경고
de490d50-3743-45c7-9a5d-c66ba9ef9ddb,c801428e-3ef1-4033-bfc4-ecf475571c27,2025-09,7,0.5136525593597547,0.0781051726217892,0.0301304436523464,-0.1208999999999999,0.2153,7,0,0,0.3016977142857143,,경고
de490d50-3743-45c7-9a5d-c66ba9ef9ddb,c801428e-3ef1-4033-bfc4-ecf475571c27,2025-10,8,0.5605582801567979,0.1071666081017359,0.0478809432417623,-0.1506999999999999,0.1422,8,0,0,0.3140352857142857,,경고
de490d50-3743-45c7-9a5d-c66ba9ef9ddb,c801428e-3ef1-4033-bfc4-ecf475571c27,2025-11,9,0.6154124250096994,0.1506160313364262,0.0508799328249723,-0.1809,0.1051,9,0,0,0.2887435714285714,,경고
de490d50-3743-45c7-9a5d-c66ba9ef9ddb,c801428e-3ef1-4033-bfc4-ecf475571c27,2025-12,10,0.6587909902161058,0.145138430856351,0.0491163550296539,-0.1554,0.0598999999999999,10,0,0,0.2720215714285714,,경고
de490d50-3743-45c7-9a5d-c66ba9ef9ddb,c801428e-3ef1-4033-bfc4-ecf475571c27,2026-01,11,0.6703508925320226,0.1097926123752247,0.0274692337611616,-0.0758,0.0663999999999999,11,0,0,0.2811585714285714,,경고
de490d50-3743-45c7-9a5d-c66ba9ef9ddb,c801428e-3ef1-4033-bfc4-ecf475571c27,2026-02,12,0.7043379951363752,0.0889255701266757,0.0227735024601347,-0.0664,0.0386999999999999,12,2,0,0.2759018571428571,,경고
d565103d-1c2b-4a13-9b04-230dc93cb880,c801cc87-c635-40dc-8dd5-448f46ad6b7a,2025-04,1,0.1203992127016401,,,,0.7579,1,0,0,0.2930146666666666,,관찰
d565103d-1c2b-4a13-9b04-230dc93cb880,c801cc87-c635-40dc-8dd5-448f46ad6b7a,2025-05,2,0.503291599392421,,,,0.685,2,0,0,0.3029731666666667,,관찰
d565103d-1c2b-4a13-9b04-230dc93cb880,c801cc87-c635-40dc-8dd5-448f46ad6b7a,2025-06,3,0.3770594755595376,,0.1283301314289487,,0.6087,3,0,0,0.275095,,관찰
d565103d-1c2b-4a13-9b04-230dc93cb880,c801cc87-c635-40dc-8dd5-448f46ad6b7a,2025-07,4,0.3900962164777697,0.2696970037761296,-0.0565976914573256,-0.2603999999999999,0.4975,4,0,0,0.2730996666666667,,주의
d565103d-1c2b-4a13-9b04-230dc93cb880,c801cc87-c635-40dc-8dd5-448f46ad6b7a,2025-08,5,0.4224784848889638,-0.0808131145034571,0.0227095046647131,-0.2502999999999999,0.4347,5,0,0,0.2961521666666666,,관찰
d565103d-1c2b-4a13-9b04-230dc93cb880,c801cc87-c635-40dc-8dd5-448f46ad6b7a,2025-09,6,0.4675385173575005,0.0904790417979629,0.0387211504398654,-0.2179999999999999,0.3907,6,0,0,0.2920421666666666,,경고
d565103d-1c2b-4a13-9b04-230dc93cb880,c801cc87-c635-40dc-8dd5-448f46ad6b7a,2025-10,7,0.521481789926089,0.1313855734483192,0.0495016525185625,-0.1704,0.3271,7,0,0,0.2788673333333333,,경고
d565103d-1c2b-4a13-9b04-230dc93cb880,c801cc87-c635-40dc-8dd5-448f46ad6b7a,2025-11,8,0.5693613566121528,0.1468828717231889,0.0509114196273261,-0.1916,0.2430999999999999,8,0,0,0.2954151666666667,,경고
d565103d-1c2b-4a13-9b04-230dc93cb880,c801cc87-c635-40dc-8dd5-448f46ad6b7a,2025-12,9,0.6241700498618437,0.1566315325043431,0.0513441299678773,-0.1825999999999999,0.2081,9,0,0,0.2753421666666666,,경고
d565103d-1c2b-4a13-9b04-230dc93cb880,c801cc87-c635-40dc-8dd5-448f46ad6b7a,2026-01,10,0.6431954937072462,0.1217137037811572,0.0369170685475466,-0.1592,0.1679,10,0,0,0.3089676666666666,,경고
d565103d-1c2b-4a13-9b04-230dc93cb880,c801cc87-c635-40dc-8dd5-448f46ad6b7a,2026-02,11,0.6822110907587492,0.1128497341465963,0.0290205204484527,-0.0939999999999999,0.1491,11,0,0,0.2964413333333333,,경고
d565103d-1c2b-4a13-9b04-230dc93cb880,c801cc87-c635-40dc-8dd5-448f46ad6b7a,2026-03,12,0.7218822139107858,0.0977121640489421,0.0393433601017698,-0.1087,0.0994,12,0,0,0.2811556666666667,,경고
21585571-300a-4c16-afcd-649082c9ba47,c810bfae-5514-45fe-9a08-4fde7d2584dc,2024-12,1,0.0493447270798396,,,,0.7450000000000001,1,0,0,0.34679025,,관찰
21585571-300a-4c16-afcd-649082c9ba47,c810bfae-5514-45fe-9a08-4fde7d2584dc,2025-01,2,0.0623855832487584,,,,0.7339,2,0,0,0.3166495,,관찰
21585571-300a-4c16-afcd-649082c9ba47,c810bfae-5514-45fe-9a08-4fde7d2584dc,2025-02,3,0.0544775937619257,,0.002566433341043,,0.7425999999999999,3,0,0,0.349345,,관찰
21585571-300a-4c16-afcd-649082c9ba47,c810bfae-5514-45fe-9a08-4fde7d2584dc,2025-03,4,0.0422658212284615,-0.007078905851378,-0.0100598810101484,0.0101999999999999,0.7552000000000001,4,0,0,0.34079175,,관찰
21585571-300a-4c16-afcd-649082c9ba47,c810bfae-5514-45fe-9a08-4fde7d2584dc,2025-04,5,0.0519437562331936,-0.0104418270155648,-0.001266918764366,0.0105999999999999,0.7444999999999999,5,0,0,0.33176375,,관찰
21585571-300a-4c16-afcd-649082c9ba47,c810bfae-5514-45fe-9a08-4fde7d2584dc,2025-05,6,0.0422342086855618,-0.0122433850763639,-1.5806271449841924e-05,0.0123999999999999,0.7549999999999999,6,0,0,0.35326425,,관찰
21585571-300a-4c16-afcd-649082c9ba47,c810bfae-5514-45fe-9a08-4fde7d2584dc,2025-06,7,0.0483734123820036,0.0061075911535421,-0.0017851719255949,-0.0066,0.7485999999999999,7,0,0,0.298073,,관찰
21585571-300a-4c16-afcd-649082c9ba47,c810bfae-5514-45fe-9a08-4fde7d2584dc,2025-07,8,0.0477794124490358,-0.0041643437841577,0.002772601881737,0.0043999999999999,0.7488999999999999,8,0,0,0.332519,,관찰
21585571-300a-4c16-afcd-649082c9ba47,c810bfae-5514-45fe-9a08-4fde7d2584dc,2025-08,9,0.0480685846155401,0.0058343759299782,-0.0001524138832317,-0.0061999999999999,0.7487999999999999,9,0,0,0.3295865,,관찰
21585571-300a-4c16-afcd-649082c9ba47,c810bfae-5514-45fe-9a08-4fde7d2584dc,2025-09,10,0.0306850434286312,-0.0176883689533723,-0.0085471845102022,0.0181999999999999,0.7667999999999999,10,0,0,0.32863,,관찰
21585571-300a-4c16-afcd-649082c9ba47,c810bfae-5514-45fe-9a08-4fde7d2584dc,2025-10,11,0.0130699168263497,-0.0347094956226861,-0.0174993338945951,0.0352,0.7841,11,0,0,0.308899,,관찰
21585571-300a-4c16-afcd-649082c9ba47,c810bfae-5514-45fe-9a08-4fde7d2584dc,2025-11,12,0.0192703950857958,-0.0287981895297442,-0.0057073241714177,0.0287,0.7775000000000001,12,0,0,0.35315975,,관찰
c274b367-b304-4957-91ce-1d01cc8ab8f1,c85b14d6-5d9f-47f8-a2b6-bed5061b5ab4,2025-02,1,0.161470378834771,,,,0.5723,1,0,0,0.3066136666666667,,관찰
c274b367-b304-4957-91ce-1d01cc8ab8f1,c85b14d6-5d9f-47f8-a2b6-bed5061b5ab4,2025-03,2,0.2635499331986782,,,,0.4708,2,0,0,0.272121,,관찰
c274b367-b304-4957-91ce-1d01cc8ab8f1,c85b14d6-5d9f-47f8-a2b6-bed5061b5ab4,2025-04,3,0.3370300078917483,,0.0877798145284886,,0.3853,3,0,0,0.2870273333333333,,관찰
c274b367-b304-4957-91ce-1d01cc8ab8f1,c85b14d6-5d9f-47f8-a2b6-bed5061b5ab4,2025-05,4,0.3999482118341086,0.2384778329993375,0.0681991393177152,-0.2616,0.3107,4,0,0,0.3120673333333333,,주의
c274b367-b304-4957-91ce-1d01cc8ab8f1,c85b14d6-5d9f-47f8-a2b6-bed5061b5ab4,2025-06,5,0.4633455536037068,0.1997956204050285,0.0631577728559792,-0.2219999999999999,0.2488,5,0,0,0.3091623333333333,,경고
c274b367-b304-4957-91ce-1d01cc8ab8f1,c85b14d6-5d9f-47f8-a2b6-bed5061b5ab4,2025-07,6,0.6551441011689827,0.3181140932772344,0.127597944667437,-0.1905999999999999,0.1947,6,0,1,0.296667,,경고
c274b367-b304-4957-91ce-1d01cc8ab8f1,c85b14d6-5d9f-47f8-a2b6-bed5061b5ab4,2025-08,7,0.6488161678299178,0.2488679559958091,0.0927353071131054,-0.1790999999999999,0.1316,7,0,1,0.2939653333333333,,경고
c274b367-b304-4957-91ce-1d01cc8ab8f1,c85b14d6-5d9f-47f8-a2b6-bed5061b5ab4,2025-09,8,0.6494316716145954,0.1860861180108885,-0.0028562147771936,-0.1619,0.0869,8,0,1,0.3134786666666667,,경고
c274b367-b304-4957-91ce-1d01cc8ab8f1,c85b14d6-5d9f-47f8-a2b6-bed5061b5ab4,2025-10,9,0.666337034110157,0.0111929329411742,0.0087604331401195,-0.1251,0.0696,9,0,1,0.3101913333333333,,경고
c274b367-b304-4957-91ce-1d01cc8ab8f1,c85b14d6-5d9f-47f8-a2b6-bed5061b5ab4,2025-11,10,0.6946629333451779,0.0458467655152601,0.0226156308652912,-0.1055,0.0260999999999999,10,2,1,0.2978863333333333,,경고
c274b367-b304-4957-91ce-1d01cc8ab8f1,c85b14d6-5d9f-47f8-a2b6-bed5061b5ab4,2025-12,11,0.7007922187404978,0.0513605471259024,0.0172275923151704,-0.0836,0.0032999999999999,11,3,1,0.32866,,심화
c274b367-b304-4957-91ce-1d01cc8ab8f1,c85b14d6-5d9f-47f8-a2b6-bed5061b5ab4,2026-01,12,0.7219571953966253,0.0556201612864682,0.0136471310257236,-0.0696,0.0,12,4,0,0.3214556666666666,,심화
e514b9dc-08e4-4d2d-97f6-4c9ad0657489,c85feade-0ec1-4144-9487-e9d7c56fa937,2025-01,1,0.5,,,,0.5684,1,0,1,0.3023414,,관찰
e514b9dc-08e4-4d2d-97f6-4c9ad0657489,c85feade-0ec1-4144-9487-e9d7c56fa937,2025-02,2,0.3331850975795407,,,,0.495,2,0,1,0.3046876,,관찰
e514b9dc-08e4-4d2d-97f6-4c9ad0657489,c85feade-0ec1-4144-9487-e9d7c56fa937,2025-03,3,0.3361774067319714,,-0.0819112966340142,,0.4132,3,0,1,0.2912746,,관찰
e514b9dc-08e4-4d2d-97f6-4c9ad0657489,c85feade-0ec1-4144-9487-e9d7c56fa937,2025-04,4,0.3979635015231423,-0.1020364984768576,0.0323892019718008,-0.2699,0.2985,4,0,1,0.3087372,,관찰
e514b9dc-08e4-4d2d-97f6-4c9ad0657489,c85feade-0ec1-4144-9487-e9d7c56fa937,2025-05,5,0.5602937831372388,0.2271086855576981,0.1120581882026336,-0.2808,0.2142,5,0,1,0.2880256,,경고
e514b9dc-08e4-4d2d-97f6-4c9ad0657489,c85feade-0ec1-4144-9487-e9d7c56fa937,2025-06,6,0.5779151635220683,0.2417377567900968,0.0899758309994629,-0.2554,0.1578,6,0,1,0.276285,,경고
e514b9dc-08e4-4d2d-97f6-4c9ad0657489,c85feade-0ec1-4144-9487-e9d7c56fa937,2025-07,7,0.5847252933131393,0.1867617917899969,0.0122157550879502,-0.1737999999999999,0.1247,7,0,0,0.298537,,경고
e514b9dc-08e4-4d2d-97f6-4c9ad0657489,c85feade-0ec1-4144-9487-e9d7c56fa937,2025-08,8,0.6097899152387566,0.0494961321015178,0.0159373758583441,-0.0923999999999999,0.1218,8,0,0,0.279404,,경고
e514b9dc-08e4-4d2d-97f6-4c9ad0657489,c85feade-0ec1-4144-9487-e9d7c56fa937,2025-09,9,0.6442429727002051,0.0663278091781368,0.0297588396935329,-0.1020999999999999,0.0557,9,0,0,0.2688162,,경고
e514b9dc-08e4-4d2d-97f6-4c9ad0657489,c85feade-0ec1-4144-9487-e9d7c56fa937,2025-10,10,0.6732873875515647,0.0885620942384254,0.031748736156404,-0.1247,0.0,10,2,0,0.2760898,,경고
e514b9dc-08e4-4d2d-97f6-4c9ad0657489,c85feade-0ec1-4144-9487-e9d7c56fa937,2025-11,11,0.6981516270471024,0.0883617118083458,0.0269543271734486,-0.1218,0.0,11,3,0,0.2707726,,심화
e514b9dc-08e4-4d2d-97f6-4c9ad0657489,c85feade-0ec1-4144-9487-e9d7c56fa937,2025-12,12,0.7156095669995692,0.0713665942993641,0.0211610897240022,-0.0557,0.0,12,4,0,0.2638116,,심화
11112650-cf6a-4cb5-ab36-a68662b8190f,c97f2cfe-1f75-46a6-8cea-ac739eae7d37,2025-03,1,0.0433143780006499,,,,0.8174,1,0,0,0.1685295,,관찰
11112650-cf6a-4cb5-ab36-a68662b8190f,c97f2cfe-1f75-46a6-8cea-ac739eae7d37,2025-04,2,0.0406537255507584,,,,0.8221,2,0,0,0.1785955,,관찰
11112650-cf6a-4cb5-ab36-a68662b8190f,c97f2cfe-1f75-46a6-8cea-ac739eae7d37,2025-05,3,0.0353108171388433,,-0.0040017804309033,,0.8277,3,0,0,0.1648075,,관찰
11112650-cf6a-4cb5-ab36-a68662b8190f,c97f2cfe-1f75-46a6-8cea-ac739eae7d37,2025-06,4,0.0463540399331804,0.0030396619325304,0.002850157191211,-0.0017,0.8157,4,0,0,0.17440325,,관찰
11112650-cf6a-4cb5-ab36-a68662b8190f,c97f2cfe-1f75-46a6-8cea-ac739eae7d37,2025-07,5,0.0491989007775181,0.0085451752267597,0.0069440418193373,-0.0088,0.8133,5,0,0,0.180434,,관찰
11112650-cf6a-4cb5-ab36-a68662b8190f,c97f2cfe-1f75-46a6-8cea-ac739eae7d37,2025-08,6,0.047519217330538,0.0122084001916947,0.0005825886986788,-0.0124999999999999,0.8152,6,0,0,0.18502725,,관찰
11112650-cf6a-4cb5-ab36-a68662b8190f,c97f2cfe-1f75-46a6-8cea-ac739eae7d37,2025-09,7,0.0530755969629167,0.0067215570297363,0.0019383480926993,-0.0061999999999999,0.8095,7,0,0,0.174258,,관찰
11112650-cf6a-4cb5-ab36-a68662b8190f,c97f2cfe-1f75-46a6-8cea-ac739eae7d37,2025-10,8,0.0510212089188369,0.0018223081413187,0.0017509957941494,-0.0016,0.8117,8,0,0,0.1813935,,관찰
11112650-cf6a-4cb5-ab36-a68662b8190f,c97f2cfe-1f75-46a6-8cea-ac739eae7d37,2025-11,9,0.0507876568638669,0.0032684395333288,-0.0011439700495249,-0.0032999999999999,0.8119000000000001,9,0,0,0.18664125,,관찰
11112650-cf6a-4cb5-ab36-a68662b8190f,c97f2cfe-1f75-46a6-8cea-ac739eae7d37,2025-12,10,0.0584010229586764,0.0053254259957596,0.0036899070199197,-0.0056999999999999,0.8038000000000001,10,0,0,0.18703875,,관찰
11112650-cf6a-4cb5-ab36-a68662b8190f,c97f2cfe-1f75-46a6-8cea-ac739eae7d37,2026-01,11,0.0437880598863787,-0.0072331490324581,-0.003499798488744,0.008,0.8197,11,0,0,0.18140225,,관찰
11112650-cf6a-4cb5-ab36-a68662b8190f,c97f2cfe-1f75-46a6-8cea-ac739eae7d37,2026-02,12,0.0519144095937574,0.0011267527298904,-0.0032433066824594,-0.0017,0.8102,12,0,0,0.19379225,,관찰
b13473ca-c6dc-4bcd-9457-da53f06af5a2,ca7101fa-b3bb-4c13-a63b-14f89f3b6f11,2025-03,1,0.1298326056412503,,,,0.634,1,0,0,0.3620398571428571,,관찰
b13473ca-c6dc-4bcd-9457-da53f06af5a2,ca7101fa-b3bb-4c13-a63b-14f89f3b6f11,2025-04,2,0.1984059116303811,,,,0.5669,2,0,0,0.3741522857142857,,관찰
b13473ca-c6dc-4bcd-9457-da53f06af5a2,ca7101fa-b3bb-4c13-a63b-14f89f3b6f11,2025-05,3,0.2437944869291765,,0.0569809406439631,,0.5291,3,0,0,0.3444902857142857,,관찰
b13473ca-c6dc-4bcd-9457-da53f06af5a2,ca7101fa-b3bb-4c13-a63b-14f89f3b6f11,2025-06,4,0.273026413401324,0.1431938077600736,0.0373102508854714,-0.1417,0.4922999999999999,4,0,0,0.3814792857142857,,주의
b13473ca-c6dc-4bcd-9457-da53f06af5a2,ca7101fa-b3bb-4c13-a63b-14f89f3b6f11,2025-07,5,0.3239475906950796,0.1255416790646985,0.0400765518829515,-0.1258999999999999,0.441,5,0,0,0.3580082857142857,,주의
b13473ca-c6dc-4bcd-9457-da53f06af5a2,ca7101fa-b3bb-4c13-a63b-14f89f3b6f11,2025-08,6,0.3631033088123621,0.1193088218831855,0.045038447705519,-0.1388,0.3903,6,0,0,0.3804135714285714,,주의
b13473ca-c6dc-4bcd-9457-da53f06af5a2,ca7101fa-b3bb-4c13-a63b-14f89f3b6f11,2025-09,7,0.4132817669109725,0.1402553535096485,0.0446670881079464,-0.1348999999999999,0.3574,7,0,0,0.3315198571428571,,경고
b13473ca-c6dc-4bcd-9457-da53f06af5a2,ca7101fa-b3bb-4c13-a63b-14f89f3b6f11,2025-10,8,0.4382972330783991,0.1143496423833195,0.0375969621330185,-0.1226,0.3184,8,0,0,0.3439914285714285,,경고
b13473ca-c6dc-4bcd-9457-da53f06af5a2,ca7101fa-b3bb-4c13-a63b-14f89f3b6f11,2025-11,9,0.4346785985717699,0.0715752897594078,0.0106984158303986,-0.0702999999999999,0.32,9,0,0,0.406665,,경고
b13473ca-c6dc-4bcd-9457-da53f06af5a2,ca7101fa-b3bb-4c13-a63b-14f89f3b6f11,2025-12,10,0.4648469060928614,0.0515651391818888,0.0132748365072311,-0.0568,0.3006,10,0,0,0.3909764285714285,,경고
b13473ca-c6dc-4bcd-9457-da53f06af5a2,ca7101fa-b3bb-4c13-a63b-14f89f3b6f11,2026-01,11,0.4974415720052292,0.05914433892683,0.0313814867167296,-0.0645999999999999,0.2538,11,0,0,0.3905218571428571,,경고
b13473ca-c6dc-4bcd-9457-da53f06af5a2,ca7101fa-b3bb-4c13-a63b-14f89f3b6f11,2026-02,12,0.5219462450705632,0.0872676464987933,0.0285496694888509,-0.0936,0.2264,12,0,0,0.402222,,경고
1f7c1049-4bae-41a2-8fc7-f3b1a8f6dddd,ca9d5692-245d-4997-9d6a-0e06ad8a93f7,2025-07,1,0.0999313281797675,,,,0.6653,1,0,0,0.3774762,,관찰
1f7c1049-4bae-41a2-8fc7-f3b1a8f6dddd,ca9d5692-245d-4997-9d6a-0e06ad8a93f7,2025-08,2,0.1389029554723727,,,,0.6308,2,0,0,0.3853194,,관찰
1f7c1049-4bae-41a2-8fc7-f3b1a8f6dddd,ca9d5692-245d-4997-9d6a-0e06ad8a93f7,2025-09,3,0.1908826529006531,,0.0454756623604428,,0.5735,3,0,0,0.3804952,,관찰
1f7c1049-4bae-41a2-8fc7-f3b1a8f6dddd,ca9d5692-245d-4997-9d6a-0e06ad8a93f7,2025-10,4,0.2631262625164792,0.1631949343367116,0.0621116535220532,-0.1787999999999999,0.4865,4,0,0,0.3864524,,주의
1f7c1049-4bae-41a2-8fc7-f3b1a8f6dddd,ca9d5692-245d-4997-9d6a-0e06ad8a93f7,2025-11,5,0.3333890790033934,0.1944861235310206,0.0712532130513701,-0.2217,0.4091,5,0,0,0.381064,,주의
1f7c1049-4bae-41a2-8fc7-f3b1a8f6dddd,ca9d5692-245d-4997-9d6a-0e06ad8a93f7,2025-12,6,0.376891818049199,0.1860091651485458,0.0568827777663599,-0.2078999999999999,0.3656,6,0,0,0.4032148,,주의
1f7c1049-4bae-41a2-8fc7-f3b1a8f6dddd,ca9d5692-245d-4997-9d6a-0e06ad8a93f7,2026-01,7,0.4365894327196527,0.1734631702031735,0.0516001768581296,-0.1804,0.3061,7,0,0,0.3764146,,경고
1f7c1049-4bae-41a2-8fc7-f3b1a8f6dddd,ca9d5692-245d-4997-9d6a-0e06ad8a93f7,2026-02,8,0.4868859413728368,0.1534968623694434,0.0549970616618188,-0.1625,0.2465999999999999,8,0,0,0.3686548,,경고
1f7c1049-4bae-41a2-8fc7-f3b1a8f6dddd,ca9d5692-245d-4997-9d6a-0e06ad8a93f7,2026-03,9,0.5225982521786389,0.1457064341294398,0.043004409729493,-0.1306,0.235,9,0,0,0.3422348,,경고
1f7c1049-4bae-41a2-8fc7-f3b1a8f6dddd,ca9d5692-245d-4997-9d6a-0e06ad8a93f7,2026-04,10,0.554105133818037,0.1175157010983843,0.0336095962226001,-0.0908,0.2153,10,0,0,0.3083124,,경고
1f7c1049-4bae-41a2-8fc7-f3b1a8f6dddd,ca9d5692-245d-4997-9d6a-0e06ad8a93f7,2026-05,11,0.6686070971523728,0.1817211557795359,0.0730044224868669,-0.0493,0.1972999999999999,11,0,1,0.37652,,경고
1f7c1049-4bae-41a2-8fc7-f3b1a8f6dddd,ca9d5692-245d-4997-9d6a-0e06ad8a93f7,2026-06,12,0.671580534807975,0.1489822826293361,0.0587377004949689,-0.0867,0.1483,12,0,1,0.3366802,,경고
83e81ae1-96b9-4519-a6bb-a64ff5b9acbb,cab41087-c44d-4b08-8e5c-67fb16bbf6c9,2024-12,1,0.5,,,,0.0255,1,1,1,0.498859,,관찰
83e81ae1-96b9-4519-a6bb-a64ff5b9acbb,cab41087-c44d-4b08-8e5c-67fb16bbf6c9,2025-01,2,0.5899452684770615,,,,0.0014,2,2,1,0.511986,,관찰
83e81ae1-96b9-4519-a6bb-a64ff5b9acbb,cab41087-c44d-4b08-8e5c-67fb16bbf6c9,2025-02,3,0.7094171825536872,,0.1047085912768436,,0.0002,3,3,2,0.5110408333333334,,심화
83e81ae1-96b9-4519-a6bb-a64ff5b9acbb,cab41087-c44d-4b08-8e5c-67fb16bbf6c9,2025-03,4,0.7075685965187136,0.2075685965187136,0.058811664020826,-0.0246,0.0009,4,4,2,0.5381941666666666,,심화
83e81ae1-96b9-4519-a6bb-a64ff5b9acbb,cab41087-c44d-4b08-8e5c-67fb16bbf6c9,2025-04,5,0.7202599727207004,0.1303147042436389,0.0054213950835065,-0.0009,0.0005,5,5,2,0.514955,,심화
83e81ae1-96b9-4519-a6bb-a64ff5b9acbb,cab41087-c44d-4b08-8e5c-67fb16bbf6c9,2025-05,6,0.7073775109476838,-0.0020396716060034,-9.554278551493488e-05,0.0011999999999999,0.0014,6,6,2,0.572149,,심화
83e81ae1-96b9-4519-a6bb-a64ff5b9acbb,cab41087-c44d-4b08-8e5c-67fb16bbf6c9,2025-06,7,0.703739940067769,-0.0038286564509446,-0.0082600163264657,-0.0001999999999999,0.0007,7,7,1,0.6129301666666667,,심화
83e81ae1-96b9-4519-a6bb-a64ff5b9acbb,cab41087-c44d-4b08-8e5c-67fb16bbf6c9,2025-07,8,0.704850577441292,-0.0154093952794084,-0.0012634667531958,0.0004,0.0009,8,8,1,0.6411271666666667,,심화
83e81ae1-96b9-4519-a6bb-a64ff5b9acbb,cab41087-c44d-4b08-8e5c-67fb16bbf6c9,2025-08,9,0.7253031385202385,0.0179256275725547,0.0107815992262347,-0.0005,0.0009,9,9,0,0.5851745,,심화
83e81ae1-96b9-4519-a6bb-a64ff5b9acbb,cab41087-c44d-4b08-8e5c-67fb16bbf6c9,2025-09,10,0.7189056204695083,0.0151656804017393,0.0070275215141081,0.0,0.0007,10,10,0,0.6164688333333334,,심화
